book,gross_exposure,path,seed,ending_after_tax_wealth,after_tax_cagr,gross_losses_realized,gross_losses_liquidation,disallowed_wash_losses,net_realized_pre_liquidation,tax_benefit_used,unused_loss_carry,liquidation_tax,tracking_error,max_drawdown,annual_turnover,management_fees,borrow_costs,transaction_costs,payments_in_lieu,dividend_taxes,debit_interest,min_margin_excess_ratio,max_net_exposure_error,maintenance_deficiency_observed,feasible_at_inception,deleverage_events,final_exposure_scale,yearly_taxes_paid
200/100,3.0,182,189,815997.1101464384,-0.02012909594527168,3137101.1978683225,10213.524293456689,387310.59142590273,55660.96019364838,162330.43876767717,-0.0,62486.01754022854,0.17213907806840564,-0.6776103715166832,3.6311288348256014,43098.60370337949,71989.59838091131,37327.18190704049,124781.97052691298,60584.98257509807,6531.862728683305,0.18884799051235074,0.0372383383538728,False,True,0,1.0,255759.75602914148
200/100,3.0,183,190,1689604.8024749567,0.05384930518538278,4178078.92071932,95851.52821967774,536450.3409064448,1116256.7137824122,131003.04549758536,-0.0,263426.9488907318,0.16807127356325724,-0.37282319633131045,3.886030089221486,54178.672370350665,91643.60043123548,51069.84882902789,158848.9074141415,76492.23401755326,8933.665714335722,0.18359500425885644,0.03660791856917145,False,True,0,1.0,660116.0239848141
200/100,3.0,184,191,734869.9396998506,-0.03033649993622478,3182775.928294773,59789.32653029961,194130.83358407873,-244503.90100153134,209239.91557113096,-0.0,47538.96481411655,0.14385163366776213,-0.579729519282699,3.655834316309926,39195.169648816365,64428.25902613831,34159.93070984137,111675.64897863974,54920.093454567956,6329.597316676856,0.19087695275455557,0.031152963425776115,False,True,0,1.0,179379.82127609983
200/100,3.0,185,192,1270044.903829381,0.024193246112379496,5219283.62260205,87780.7815314364,476247.98088144313,1011628.478158151,136326.1566314598,-0.0,51095.97326704209,0.198075884020484,-0.6198802515874813,3.595353554754854,77023.44189068126,129352.34553869885,64718.20854473404,224210.73226707804,108145.26468308421,15334.779942089457,0.1916675745961402,0.024243200854675795,False,True,0,1.0,617151.0830636526
200/100,3.0,186,193,1144055.7743823593,0.01354893057946649,2691421.3846340296,54458.79628965432,366461.9059230422,605896.5991091684,101806.53294631063,-0.0,82151.11941810978,0.17195450696191483,-0.4306983563859479,3.592110687258468,39295.124212137554,66574.21772379043,34676.95104156847,115395.31072123672,56109.11988393591,7750.5165229015965,0.1833826987864482,0.041461448582590155,False,True,0,1.0,347385.53355580335
200/100,3.0,187,194,1528166.4652406164,0.043318880052395814,2950606.20497139,77610.90250651902,493989.5208416659,1088675.715097014,92939.79648454988,-0.0,198350.8339018382,0.1714064348841932,-0.4408277948895397,3.2725970741783166,51697.9503027499,87243.01374232321,41657.62597277896,151221.2238200269,72977.20872876237,9038.6887127051,0.18837225779321837,0.03113208828364744,False,True,0,1.0,609790.2289901885
200/100,3.0,188,195,675843.4221862047,-0.038421799392326816,3210473.5785784884,27951.522939117178,396378.0588758123,6011.1781306636985,143131.81218809416,-0.0,68105.56826422544,0.1375188046717645,-0.6737047790808544,4.022080978766069,40919.260381211665,70780.05860561029,38888.52359207712,122685.43491639118,58817.34944043477,8123.876370807335,0.18836833367691477,0.02858627529737401,False,True,0,1.0,194292.33422889357
200/100,3.0,189,196,988564.0655056147,-0.0011495215574751638,3122330.2124916837,9786.384573375377,345389.6997677421,243665.59897414673,97735.88850551061,-0.0,124988.80413595667,0.17132633048439475,-0.4766614449425516,3.5740461305998217,46479.24881340235,78903.60951925618,39919.865163814386,136766.25650004405,65838.68500222608,5876.54487074703,0.1929174054855712,0.02698135801481638,False,True,0,1.0,266795.3722665041
200/100,3.0,190,197,539112.8540386494,-0.059913169704536307,3221000.2835888723,50166.938455274445,265059.8403912802,-329592.4767783877,268198.59833964205,-0.0,17942.127821457085,0.1703387410546852,-0.8318777774683844,3.6602968768242676,37079.863278554396,63881.11855142742,32044.665780728203,110727.27215580751,53513.79980270442,6630.9854633669665,0.18777382167189485,0.027715953643580926,False,True,0,1.0,169099.24729315634
200/100,3.0,191,198,634999.3121922746,-0.04439739387905961,2197678.201147551,27013.44422087616,142628.60846641634,-464306.7272321477,243911.60315797027,-0.0,12921.471382133503,0.15014545030396367,-0.7216775560309973,3.9929480503716617,22567.104230296565,39210.297521490094,22103.78414111872,67964.51570391616,32829.40070628563,1899.6745656149506,0.17732867823295526,0.02892737524825173,False,True,0,1.0,47810.83590043847
200/100,3.0,192,199,3933358.88117756,0.14677009043848965,6289056.457401322,253419.7773043968,1003654.460478395,3591444.6502461443,12417.617524874819,-0.0,709375.9609177574,0.15661917915143983,-0.25452507747841213,3.335952348657982,102861.60957723905,172907.5050677495,85111.13803013627,299706.3421174325,144383.72451309167,26217.612285816416,0.1862876401190611,0.03879770671615734,False,True,0,1.0,1642169.3066454153
200/100,3.0,193,200,714668.306863989,-0.03303567343422509,2768998.085701188,50930.593179444855,261624.99147487164,-120494.20573144344,248147.82651631767,-0.0,49642.48033014842,0.18238833408804386,-0.6600245196131699,3.539409555225319,32803.170935291106,56799.59193308353,28129.357020825944,98452.6260173448,47393.42997148781,4897.823288044751,0.1843182377527936,0.02929766724896421,False,True,0,1.0,252807.38985398653
200/100,3.0,194,201,1395133.74351592,0.03385964643613204,4365543.5577592,124135.8378155805,451308.8966348208,923771.4589259604,157746.41285131546,-0.0,70585.01002393487,0.16958452709662017,-0.47460376402934523,3.8670147661104117,52346.325781702086,90459.11615674157,48511.39974030279,156795.80133835197,74864.55432848887,11878.606578196477,0.1848774654382962,0.0377086882825004,False,True,0,1.0,372993.8773084369
200/100,3.0,195,202,1157314.1631580524,0.014717444960865578,3373360.0696311044,89720.46452493845,427777.2901438671,591233.4561393828,126469.39256083604,-0.0,103396.25646616303,0.18661840402167817,-0.4421180234783737,3.72633031963275,48671.31286546143,81946.49554592145,43573.43031948528,142040.59227959721,68700.76103832344,9545.14925393942,0.1893643021000564,0.028072829934141064,False,True,0,1.0,405342.7289326636
200/100,3.0,196,203,1383270.4660746069,0.032977139648472376,3392341.4988667173,62685.13851385687,399364.41558594076,856691.4546541709,188467.27034022164,-0.0,177117.03151145304,0.18675430982286592,-0.6044045345688343,3.656567113143035,50088.29180228268,84553.34376884064,44341.94377839077,146559.1291993238,70990.11292150897,9807.279063674983,0.18858317680960338,0.03469945293349874,False,True,0,1.0,639469.6226246953
200/100,3.0,197,204,1040290.7035503739,0.0039578312835322205,3295870.1085028853,153669.02357619628,412622.4782459382,508023.08786251966,148615.9454561348,-0.0,71719.08969547883,0.1700420139820596,-0.5001226712261837,3.760544331710064,45138.2713168283,77598.09795118611,40744.08461623309,134503.36978205593,64292.341354148586,4649.2375927213225,0.18880369279601078,0.017608118183569443,False,True,0,1.0,328611.6443123834
200/100,3.0,198,205,642267.2806873654,-0.04330923917973495,2157412.1403087866,59531.24235153828,218535.9373569968,-330669.3109808113,214499.91474084835,-0.0,59162.94653970945,0.18123998838293734,-0.6838774543601551,3.5680412639337376,28739.229392409277,49606.79432609442,24966.05981073188,85985.1101652303,41481.89061254968,3829.709609142943,0.1903512556600907,0.0300505987789097,False,True,0,1.0,131589.46620619931
200/100,3.0,199,206,734399.4051086163,-0.03039860503960712,2161149.1467728713,37817.25640586822,185433.7093542613,-410815.2807057173,233229.03463446582,-0.0,71344.63267572006,0.15800409269514265,-0.6263485417728996,3.9128058852374195,23090.758810044437,39789.24691373965,22412.94124855976,68968.02798381541,33329.65297927383,1620.484137747139,0.1853930936632205,0.02785942951621634,False,True,0,1.0,133967.6128801399
250/150,4.0,0,7,4244775.041179064,0.15554128874047723,9089385.870012864,749116.7831256811,964827.2679902875,5356127.461821226,59798.65376692977,-0.0,617871.5841427749,0.20963371635785186,-0.2405237296297108,4.428587437859107,127852.79268257637,277725.08944475005,136662.82073914655,481390.1550375667,197696.1293147197,645.6149575211443,0.010247097087294687,0.02060384033478624,False,False,0,0.9116279069767442,2507218.531877124
250/150,4.0,1,8,2128780.3834002838,0.07848245912803731,4337483.337240026,197976.7560798404,497030.96293358435,1329675.8218735796,168096.0,-0.0,232430.41214219353,0.19650061986771855,-0.525977382451505,4.102108392314795,54374.257779881824,122290.82293873488,55684.85968917632,211970.7597604738,86521.6469465902,0.0,0.010511324210560344,0.024416324855450644,False,False,0,0.9116279069767442,711283.0333173806
250/150,4.0,2,9,571699.3060564067,-0.0543797442021996,2677804.995929234,99892.09001258686,358152.74694409623,-116475.01578747574,169807.68526014592,-0.0,73401.15397220709,0.21768839055630698,-0.6234322228569551,4.412953793519266,32140.114639459494,75535.0016541033,34121.23589063365,130927.3362004457,52708.747550754124,13.392153975389,0.010023944084568614,0.04063610330009293,False,False,0,0.9116279069767442,167939.2943033439
250/150,4.0,3,10,631694.7212810309,-0.04489586613372942,4839552.402758207,46540.13293118208,486428.72277517343,-149324.42272329002,261635.59151000422,35620.42389391299,0.0,0.21232585961573341,-0.7953443317565742,4.71533925810518,45346.99288071657,104288.9217254054,49931.505784903304,180767.46432403606,72879.46567721028,0.0,0.013341515550648915,0.027402701628133408,False,False,0,0.9116279069767442,297841.65812636906
250/150,4.0,4,11,1618617.8670565838,0.04933566261823019,4452438.7130609555,155181.48992449167,568961.3967780457,1394791.2169874988,14822.013506808951,-0.0,160488.23210673247,0.17774561948477582,-0.3100820804415243,4.501311558835752,60738.1847576798,139347.99319146996,65694.7405035811,241536.5215318812,97444.74006637203,300.82985794476224,0.008726393364598621,0.02973365183330068,False,False,0,0.9116279069767442,625830.9214366053
250/150,4.0,5,12,1668213.3117619934,0.052507400655076975,5625765.066353182,108404.25762793147,586882.1511924998,1265448.3500956483,96467.65453302671,-0.0,272134.8531287356,0.17810154303517917,-0.41418484098098374,4.7060263051205595,58630.02341315623,136262.08021830674,66492.68778219508,236187.60571173174,94622.78750155256,0.0,0.006800869603121215,0.02910260570946155,False,False,0,0.9116279069767442,702086.3509141747
250/150,4.0,6,13,1156833.9943261468,0.01467533654304165,4833930.9079036,37470.8700699199,512650.93997638655,549412.677430632,106177.33489387782,-0.0,220276.27718569204,0.1766707434431723,-0.43145095450389015,4.485197054900253,54249.216324806315,125084.62878568289,58055.7370678224,216813.35656185032,87191.75543355728,0.0,0.004553310347100832,0.022778346791896498,False,False,0,0.9116279069767442,452515.7086207251
250/150,4.0,7,14,661873.4711381984,-0.04042815351769258,3709085.532074571,70061.58589288754,406012.620497231,109492.7676150158,146243.4737560588,-0.0,72177.05055124992,0.2001647750945987,-0.5293940662166243,4.572815085073543,37036.4965722518,86669.48330221004,40479.310881546066,150227.10439049744,60359.008573766754,0.0,0.0035165381518483226,0.01952765425408831,False,False,0,0.9116279069767442,233430.6618989359
250/150,4.0,8,15,519859.2889525775,-0.06332575088936121,3802886.572042486,56052.928316697624,606358.1682647575,404744.94981757214,102452.62005077171,-0.0,30069.395544644074,0.19973004248038756,-0.6599576675437543,4.741421250723367,40253.14982220931,96621.39956964525,44996.50789051182,167477.0925873851,66694.0646209765,0.0,0.010677423968193744,0.030305714133392114,False,False,0,0.9116279069767442,210215.67220667956
250/150,4.0,9,16,2192514.767217239,0.08166867485786433,4621157.850460812,284469.79379602615,682431.9391513036,2248739.189543928,119155.1508518705,-0.0,261885.42182895698,0.21967871709739445,-0.26674478567289883,4.455554672410082,66292.61130670912,151069.14050303682,71947.98328137057,261853.17687193048,105711.64507998977,492.07330296463647,0.010116702742525616,0.03025913426741511,False,False,0,0.9116279069767442,1017023.5938478629
250/150,4.0,10,17,1941032.2357659813,0.06857073213575449,4797006.00968521,326348.08060443157,618787.3703078823,1209869.9443627195,103055.38450852688,-0.0,383919.93323591107,0.2215696999109269,-0.3619707565387763,4.4363903826590585,60606.12579486379,132926.48206775007,65793.63474768575,230405.90225076687,94537.0063731827,199.1231210944103,0.012036227270537483,0.026588043689421137,False,False,0,0.9116279069767442,937001.882183534
250/150,4.0,11,18,772043.1704426846,-0.02553968179808308,2710494.962762484,42859.8864365463,306216.63051295147,-69993.44809220362,207783.75743706117,-0.0,74347.58981131033,0.2011576890802813,-0.7232411494838744,4.239000299787723,28126.440034053434,65426.27036686743,29541.472696798566,113405.53530257024,45977.67623937381,0.0,0.009579678955773246,0.0296121006531338,False,False,0,0.9116279069767442,237258.78506680246
250/150,4.0,12,19,969058.2900240349,-0.0031381171924788065,3570061.8003476267,60532.62637293327,585214.3283573098,797060.8260061478,173401.94468275353,-0.0,87448.87714296227,0.18147660149910297,-0.4062476359628676,4.759226856229654,40306.518299210205,94583.94589674778,46078.680907551956,163945.5062210296,65780.3239343613,1269.502402018431,0.007378975157008277,0.021132522654033536,False,False,0,0.9116279069767442,473806.1772657177
250/150,4.0,13,20,453055.81275476713,-0.07612084027610044,2280519.158321251,54723.99172590201,157978.84035112895,-720476.8897363102,302350.5712456243,-0.0,33646.95113029561,0.22202023692762032,-0.8053917227719787,4.37313756097764,18532.27998216752,43773.751578572745,20152.640576452894,75874.5027361928,30962.646948625465,0.0,0.010607925716377373,0.020625546225803926,False,False,0,0.9116279069767442,73005.59831213075
250/150,4.0,14,21,426825.0806252578,-0.08161455310467802,3138795.2156756874,26496.588037752943,425343.5201864338,-197268.55627767538,241709.74225933678,-0.0,21130.403038000153,0.2116185207286695,-0.8763077923985145,4.733771473354891,34968.422825744994,83206.36355928959,38890.27672689138,144224.3635027686,57675.68891740783,225.77317477048615,0.006105548518796953,0.02601595060223305,False,False,0,0.9116279069767442,149407.06746301104
250/150,4.0,15,22,798157.664225278,-0.022292675251951777,4224237.447230386,28329.294256949437,655384.1806517319,641072.4355285917,141442.55694118844,-0.0,84604.60348855588,0.20117778960397653,-0.7437228443247983,4.496170838319424,43386.78977050023,104022.89159150705,46454.010891546575,180306.34542527885,71713.00905022325,0.0,0.009161349261036735,0.021664537044029264,False,False,0,0.9116279069767442,347786.99772554607
250/150,4.0,16,23,626050.2116791117,-0.04575275082975516,3817909.864060873,257611.10796013896,403414.96571206534,184013.0714666217,235318.0165543693,-0.0,7181.30183474315,0.17911851873323262,-0.7440938568156636,4.493145554704997,36521.816691025764,85682.40401147024,38942.868313226536,148516.16695321497,59840.68764482517,911.9381442265676,0.010138180487749483,0.02366969490065951,False,False,0,0.9116279069767442,308283.84906801744
250/150,4.0,17,24,480314.8856809931,-0.0707071308760917,2901959.81047264,22921.38692522415,226805.09796587733,-703665.3624599323,336192.0,-0.0,35643.8542718786,0.19520805755038653,-0.8851110414101805,4.695187360895911,23493.580991853203,55797.29486065654,26615.34084224069,96715.31109180464,38941.73270404298,0.0,0.011666448190186557,0.02497792262422127,False,False,0,0.9116279069767442,87980.89800061435
250/150,4.0,18,25,1832712.1953588428,0.062452265653261785,5648166.5405455,88636.26231240621,832340.3062961511,1892703.5628006677,71432.49114074124,-0.0,421031.8889979924,0.22274714590715458,-0.4959152276598694,4.327520397981353,68146.69227531296,157661.14327611393,71407.90344386434,273279.31501193077,109902.4390095886,0.0,0.010028514027072177,0.024179564772797146,False,False,0,0.9116279069767442,1003019.3834934209
250/150,4.0,19,26,1776131.0316477625,0.059125684784318455,5093299.184956344,118535.5980118296,889902.3156275376,1756573.0377381763,27649.316729720224,-0.0,307655.8497096773,0.16258959523034044,-0.4596617318773868,4.307308973644306,62921.18816839392,145381.41717533488,65817.6439819458,251994.4564372471,101675.0296920622,144.32670563462676,0.011439887621018049,0.023584858665786967,False,False,0,0.9116279069767442,816039.6783273581
250/150,4.0,20,27,1235009.4817086216,0.021332211444729854,4985841.154733683,77586.82421881866,621041.5242799169,1227294.67518606,132806.25162613133,-0.0,114729.96923631238,0.18523513076805062,-0.4503979667365956,4.438414002431935,59524.393935736894,139932.82052815933,62587.499352771614,242550.22224880944,97053.40821750328,366.0115592141712,0.010754602015037227,0.03204374350879047,False,False,0,0.9116279069767442,542683.739479346
250/150,4.0,21,28,656281.1666367454,-0.041242014651071024,2749073.435009604,25353.65009709392,254879.3022930277,-325317.5008955927,241285.02946020785,-0.0,47578.26166251009,0.2270507233719631,-0.7777795162932213,4.411114466782101,27039.32825445327,63428.25297047111,29130.502658215435,109942.3051488166,44510.180014789556,0.0,0.005907953369210929,0.032281985984200956,False,False,0,0.9116279069767442,168337.01467996047
250/150,4.0,22,29,653721.533450157,-0.04161660814424173,2822573.6139703635,24016.691652562382,350127.14161350514,-22632.15359985848,199647.01838630057,-0.0,97339.49566368684,0.19876590719458853,-0.7265640977124257,4.735731843385131,28336.859953869032,67810.59684926631,32637.237937100024,117538.36787206154,47162.225819606574,0.0,0.007348372831547452,0.028757197889987207,False,False,0,0.9116279069767442,268632.9103015377
250/150,4.0,23,30,606128.0701740868,-0.04883373297406146,3776106.9725907953,90599.50531838005,490145.4856524189,375396.773914714,164665.87331159122,-0.0,61161.00995040407,0.1915874896213683,-0.6754428491846524,4.174565724442013,43022.38845026269,102312.55398822558,42614.76325769336,177341.7602462577,70825.8459627931,0.0,0.014601242176421548,0.020058722470830515,False,False,0,0.9116279069767442,288362.0310345138
250/150,4.0,24,31,698072.045412854,-0.03530500644874213,4023431.4554666644,59010.35839658726,367700.48751592415,72525.53194230521,160823.01544666896,-0.0,47750.037455885365,0.1952130648611488,-0.6601664325424431,4.6927795905081116,41501.55594424767,96839.01360630662,46130.12941832681,167854.29025093143,67513.71780960498,0.0,0.009350043225958804,0.01845517327857371,False,False,0,0.9116279069767442,231425.7885899364
250/150,4.0,25,32,801490.7992005183,-0.021885146423141544,4074069.0449366225,44582.72036312932,496255.1851776712,438240.09961432754,139229.3884871965,-0.0,65368.74529054376,0.17429251279418348,-0.536094501359179,4.761909572108481,44170.505062853525,102826.155673694,49825.87533377239,178232.0031677362,71384.83382972685,11.93908082330775,0.005493189249332866,0.026292054355506078,False,False,0,0.9116279069767442,341252.89042899606
250/150,4.0,26,33,1741808.2202698332,0.05706096019456086,5028777.493695388,163117.504879918,759194.2078967297,1982356.6648567673,71263.05330642061,-0.0,135145.35909253248,0.19047219189938616,-0.30935830614531445,4.482385376472935,70703.16921589577,162966.54514064587,75384.81966331089,282475.34491045296,113730.56190668893,396.1959613769044,0.010665857098020976,0.03162122564099612,False,False,0,0.9116279069767442,772552.9083670535
250/150,4.0,27,34,560293.4957830945,-0.05628347881883411,2436563.3307151035,52215.86967223484,277251.0337923105,-217413.2986958879,229330.7615055454,-0.0,31106.61771405024,0.2549972685498189,-0.6545455561902787,4.697809371946647,24280.04057143394,56939.338476646466,27858.233081091003,98694.8533595206,39906.2297233078,254.94450330544694,0.010144744996244874,0.021705401094732735,False,False,0,0.9116279069767442,190512.84359115447
250/150,4.0,28,35,992628.4236533159,-0.0007396144185527476,3539099.806543447,157993.9693992994,460905.3778699852,624110.8453336713,145803.16466470427,-0.0,90840.7434286554,0.21720387910624425,-0.6136031989322543,4.323106215641543,43915.24460119829,100223.58607960488,45868.66179738789,173720.8825379818,70062.94322960015,0.0,-0.0010533614556683185,0.020254589924389332,True,False,1,0.8924552708539838,384946.8790137599
250/150,4.0,29,36,1383335.7602700752,0.03298201548297475,4796750.479232009,123787.86044077016,539515.7589821717,945479.2950666939,22847.265966912073,-0.0,189533.27793196304,0.18213951467929915,-0.3663395692297625,4.418634423252583,63840.58914083924,148275.25765508373,67250.96761645406,257010.44660214524,102851.51599210566,0.0,0.008583269483648466,0.02480309110211476,False,False,0,0.9116279069767442,495116.654287153
250/150,4.0,30,37,1215929.546676485,0.019743254490450335,5278975.37126234,81156.65688988242,563071.2987343997,986860.5847512558,126707.74727174948,-0.0,122090.20591164293,0.1883845852575782,-0.2856941701311604,4.894302197589456,55548.352396499584,125895.06152084419,64579.92406748507,218218.10663612996,88215.00354360418,782.4110799513396,0.010329305187068118,0.03341451453803035,False,False,0,0.9116279069767442,647990.7983785754
250/150,4.0,31,38,1936073.4803005469,0.06829743000849953,10215356.101946356,224418.46436967282,1156812.8421654452,3109222.2650803667,93625.24651272502,407241.7611624107,0.0,0.2215144019782516,-0.6175099801209196,4.603824023319378,115243.23170970117,262055.50721732312,122912.18013624748,454229.54584336,182831.66319612096,2022.2791399896744,0.009197283342227256,0.01966407803953929,False,False,0,0.9116279069767442,1214356.9083520314
250/150,4.0,32,39,373920.25897940417,-0.09368764671794738,3105325.0244066273,16002.088134293452,379312.703755822,-200450.25140597761,260937.0216702465,19869.755381026698,0.0,0.18684352224433096,-0.9070441686642238,4.915844211046595,28267.209706648242,69637.52728494303,32844.032785509764,120705.0472939013,47884.480906665995,88.85931507663436,0.00601295111174901,0.014619273539344335,False,False,0,0.9116279069767442,165773.2619491752
250/150,4.0,33,40,662031.3506471887,-0.04040526689671409,4482860.549853935,45932.473698408976,493113.15320434363,33761.404620177695,135145.3261821077,-0.0,80894.62643762425,0.2236454864564406,-0.6635026312393613,4.602311341064587,44638.762922100555,104506.00938537932,48428.54041834399,181143.74960132415,72789.853620463,383.62642233666463,0.012103911827922385,0.025033744911726385,False,False,0,0.9116279069767442,271090.98576362856
250/150,4.0,34,41,1324774.8024153404,0.028523468934900764,4073539.1738926135,23476.36119574236,544757.114634026,666437.6688037197,65724.98353788009,-0.0,235456.28499254072,0.18458711554326673,-0.36915017282315354,4.510990616115587,47644.452461791516,108163.00970702202,52312.43251190613,187482.55015883816,76207.05442140102,0.0,0.005491786637768826,0.04702956244069312,False,False,0,0.9116279069767442,517675.13979165815
250/150,4.0,35,42,637147.6559113929,-0.044074583449979166,3330593.7082046075,45734.56731551323,338872.3959448785,-148815.64272665043,182005.02473998908,-0.0,42326.32451677541,0.19410036528890665,-0.5760136924448904,4.524565458142146,36903.057717589814,86253.5615022811,39726.02970233208,149506.17327062055,60092.68734495303,0.0,0.01263592010577448,0.03167939083019378,False,False,0,0.9116279069767442,165672.89130130043
250/150,4.0,36,43,1201859.2408245918,0.018557053717666916,3354987.5429223473,88265.01946704871,348131.2067788284,247927.76499586983,191748.352304983,-0.0,127179.54479598618,0.20195521823876603,-0.44565230255746635,4.502994848395657,41671.17004472251,93923.9215816494,45553.19137023616,162801.46407485893,65705.62437541643,0.0,-0.0008650295961260811,0.0184396142823825,True,False,1,0.8926232033481243,347037.70786922507
250/150,4.0,37,44,750821.6407685817,-0.028251949189993852,4274066.77483701,142260.92281214602,793435.2371281226,1166537.2628042386,124709.21226645727,-0.0,36932.071300918826,0.19140862890648716,-0.5982957722626345,4.95457221043673,51228.81007081299,121833.92664558896,59314.68544921607,211178.80618568754,84110.8842935622,244.2277970371524,0.012540655033078156,0.025847325139198962,False,False,0,0.9116279069767442,504966.66019958915
250/150,4.0,38,45,896068.3162658904,-0.010913869133968856,5184819.616265553,70608.67239721895,876792.839149966,1469597.823868175,59670.54594627918,-0.0,105246.92137156251,0.17735962865442637,-0.5524138376252898,4.448203525197604,65132.482505045424,151987.84422085783,67913.88206315474,263445.59664948686,105235.62368495895,80.36937535969699,0.004483518171590396,0.029760271132721616,False,False,0,0.9116279069767442,640351.9109271421
250/150,4.0,39,46,742778.1631618042,-0.029298026108786512,4591688.710908088,51004.2030341143,436991.17029858986,133645.286708776,217849.46032172558,-0.0,57620.317808678075,0.19345683782841935,-0.6743817825772389,4.601342522818888,43332.70008719093,102050.2597788975,47123.31750759849,176887.1169500889,70805.68514358693,0.0,0.006847652569557404,0.028039355673273425,False,False,0,0.9116279069767442,249487.78532601372
250/150,4.0,40,47,2944483.7170835715,0.1140403362632787,6708606.9847036805,118834.45433186556,741772.8623046903,3209693.267677598,0.0,-0.0,232836.16430128046,0.15144804739927403,-0.24405939636068053,4.399405000125624,99043.02894400146,223565.326540683,104412.52743596936,387513.2326705174,156964.89079996006,382.387971828071,0.011193855298315845,0.026757734320727478,False,False,0,0.9116279069767442,1262491.5067350606
250/150,4.0,41,48,558219.3858254356,-0.056633409729612394,3407449.8493320653,25996.977138612812,481938.07164265553,17059.510710570357,142807.03332634928,-0.0,124476.84030578888,0.16080929241657457,-0.6806656673663225,4.532470759235979,32976.4030783126,80191.50491181825,35978.19848986773,138998.60851381827,55032.42020662223,0.0,0.010512881078630612,0.020611075457278694,False,False,0,0.9116279069767442,213877.24690554207
250/150,4.0,42,49,1689864.5990128706,0.053865508232294745,7636121.719652346,170234.25671976482,778598.42383048,1514210.9386534214,162350.55282783232,-0.0,285591.81176371424,0.16076236592585735,-0.5581711942684053,4.461366555228284,85183.6751307901,197686.2870407672,89398.70991947195,342656.230870663,137130.99173371485,0.0,0.007519638060948473,0.03405104708665363,False,False,0,0.9116279069767442,800895.4914040068
250/150,4.0,43,50,968675.537502673,-0.003177497613268132,4345230.409874537,124948.9545870173,573305.3952109984,915163.9687071004,126997.84790959426,-0.0,57333.9304500259,0.17144614181199322,-0.48314679909746505,4.497330986740698,49848.46981994385,117166.53918510317,53266.00931076678,203088.66792084544,81444.44745785263,488.7161865377409,0.013148226307841175,0.0200430691221396,False,False,0,0.9116279069767442,466899.4569419748
250/150,4.0,44,51,676088.1818296104,-0.038386981092289774,3458184.4875682285,62787.48184551163,375241.2682491306,-90822.13813916908,188012.5796210236,-0.0,53139.03874149923,0.17669747780185155,-0.7171994025651773,4.480364692602795,34896.64637917173,82576.14035087409,37529.361739670836,143131.9766081817,57269.69513472165,0.0,0.009108802370718226,0.013540518748174524,False,False,0,0.9116279069767442,162489.15240319166
250/150,4.0,45,52,1606838.435472059,0.04856950004206384,6073057.194559772,74982.53201108033,714593.0776095985,1614902.2667508957,100152.35854393475,-0.0,99574.79147393181,0.24080707708363083,-0.6149450065369482,4.616198036851969,70524.27565750001,166246.9911053721,76925.71183193121,288161.4512493116,114743.41588066594,0.0,0.006791747596688945,0.03037769782059474,False,False,0,0.9116279069767442,647793.2222225462
250/150,4.0,46,53,1114332.4540159944,0.010884361285028232,3444496.070130727,104227.16555254071,435172.7989773873,631338.4640609276,121834.62468775723,-0.0,84054.43685878847,0.1665792666925605,-0.5371167781355617,4.227812145828034,43379.79984689587,101725.76910184414,44530.954859431884,176324.66644319656,70634.92904504931,0.0,0.01081745031175403,0.025631823052916003,False,False,0,0.9116279069767442,340918.171344563
250/150,4.0,47,54,849878.3360014816,-0.016134627038242533,3209013.4347019596,68175.32885204471,293465.0734078472,-180924.62414391682,283966.8955311011,-0.0,133529.17320609966,0.23550748949331615,-0.689188882476302,4.235860878434076,35686.33685793879,82018.35024594491,36646.00502612939,142165.1404263045,57554.99675559206,663.5237169740537,0.007949323437934138,0.018359802847376483,False,False,0,0.9116279069767442,377569.61227651685
250/150,4.0,48,55,1557903.263367957,0.045331526691136936,6310954.594347412,126675.35540289819,707236.164641077,1463727.5029572274,100356.55653698258,-0.0,190747.76539540116,0.20663089647319208,-0.6205692723988768,4.337615620389536,78069.63343418589,180311.72284598337,79934.75353888774,312540.3195997045,125484.74434888647,777.7235561887223,0.009726548565743476,0.028831823177953297,False,False,0,0.9116279069767442,755131.9000133682
250/150,4.0,49,56,752215.8565524041,-0.028071653948827824,4279568.2476672,77162.7645319799,525378.9439304646,351355.82086931466,171067.38842350425,-0.0,107896.62494106911,0.22298809842001377,-0.643226861676137,4.677832017821492,43103.297611462454,100914.49843166534,47909.40183453077,174918.46394821987,70149.76026445041,0.0,0.010711529395825464,0.02357233402063208,False,False,0,0.9116279069767442,349383.2650505394
250/150,4.0,50,57,667169.352748253,-0.03966311702473291,3264059.492293134,131468.49088821033,333682.8961505711,-151255.0057455995,204527.0602155267,-0.0,19981.069927115033,0.19704238342099,-0.621499515665388,4.521102909133979,34819.35779100161,79973.41864536042,37591.56112340751,138620.59231862472,55972.96206245093,0.0,0.008250339756167898,0.025235614484593105,False,False,0,0.9116279069767442,170918.65142281156
