scenario,book,gross_exposure,path,seed,ending_after_tax_wealth,after_tax_cagr,gross_losses_realized,gross_losses_liquidation,disallowed_wash_losses,net_realized_pre_liquidation,tax_benefit_used,unused_loss_carry,liquidation_tax,tracking_error,max_drawdown,annual_turnover,management_fees,borrow_costs,transaction_costs,payments_in_lieu,dividend_taxes,debit_interest,min_margin_excess_ratio,avg_long_exposure,avg_short_exposure,max_net_exposure_error,maintenance_deficiency_observed,feasible_at_inception,insolvent,deleverage_events,extension_scale,yearly_taxes_paid
"Annual $100k ST gains, zero alpha",150/50,2.0,33,40,1021071.9178050824,0.0020874732746336555,3618623.29965365,196.37606086635702,0.0,-363429.0906167716,192402.35611782767,-0.0,86550.19647775873,0.11208120351629429,-0.552949095301954,3.172193438262475,53700.39996240579,45823.6437307267,39755.324402708335,79427.64913325959,56041.18608318634,6091.627411668018,0.46438453776790717,1.5107353544682691,0.5081559965683207,0.04037933725643783,False,True,False,0,1.0,139473.51106156272
"Annual $100k ST gains, zero alpha",150/50,2.0,34,41,1311404.5759743773,0.02748069184733737,2516007.637274244,2169.579178281837,0.0,-184733.16760497296,224926.66454349778,-0.0,167984.9234593613,0.1000662352549902,-0.4248037636330021,3.0360413828295156,42512.171560339295,35893.00765313473,30991.771804427008,62214.54659876687,44193.448275883806,3637.6861645326735,0.4647584640389086,1.5095365044428106,0.506419838999687,0.020496324775371555,False,True,False,0,1.0,285886.37705719884
"Annual $100k ST gains, zero alpha",150/50,2.0,35,42,1081095.1998085883,0.007827939481936053,2651420.506499085,411.7842831050573,0.0,-200570.82434127375,214753.36164488667,-0.0,76551.26790153957,0.10449684024156644,-0.3552833740292489,3.070002050721538,45240.50050333665,38558.23868117985,32797.02215230825,66834.28038071173,47090.23982686734,3350.8979473048216,0.46323617165108516,1.5069287359147205,0.5072279856518106,0.022621381793983986,False,True,False,0,1.0,175898.95269866753
"Annual $100k ST gains, zero alpha",150/50,2.0,36,43,1826673.066473038,0.062101647570705465,2771893.9334807587,4574.362836788055,0.0,419857.3919666552,171638.63962639985,-0.0,166519.40682550817,0.11300419374106246,-0.2334824297758593,2.893902833177783,55227.55298182451,46453.892394762144,38396.248271446275,80520.08015092106,57499.3715246775,8422.829036217945,0.4580459661200021,1.5101275331943547,0.507227272305955,0.03446648590282053,False,True,False,0,1.0,423270.41629140236
"Annual $100k ST gains, zero alpha",150/50,2.0,37,44,1375006.1452928744,0.03235832407033068,3735036.825517497,1678.587348144516,0.0,79073.37774814578,167006.98754758926,-0.0,101006.41796140847,0.08983743298939792,-0.3295901015990552,3.0897441718271277,67176.42943789702,58444.24668674649,48418.53505604148,101303.36092369388,70441.31300591242,4953.235349642,0.4622190087289656,1.5095248443312044,0.5094943851108649,0.027779953771110755,False,True,False,0,1.0,237551.06007447583
"Annual $100k ST gains, zero alpha",150/50,2.0,38,45,1575810.8707358828,0.04652693195256696,3571040.5667571393,8568.18950254175,0.0,276590.19343708555,115134.1053026128,-0.0,138048.22648541676,0.08922122008310605,-0.3586291063707213,2.9159128284749802,67713.2401814569,57773.79788862147,46541.32067948703,100141.24967361057,70515.62413745119,5135.728241780831,0.4651264840327168,1.5079015816130088,0.5063702391269318,0.03114163722608565,False,True,False,0,1.0,267901.5581962606
"Annual $100k ST gains, zero alpha",150/50,2.0,39,46,1306347.2629268467,0.027083763908159586,3629349.25551397,506.08029099579517,0.0,-62284.19363617399,185231.97464497553,-0.0,114802.05131470329,0.10973179449764803,-0.5457754102976162,3.0758557508070776,59505.2763321549,51119.61906699086,42923.984099504545,88607.33971611757,62113.77495033719,4614.221422016504,0.4562130448213232,1.5115508752668148,0.5114779585707231,0.03935380313616621,False,True,False,0,1.0,194705.9936102951
"Annual $100k ST gains, zero alpha",150/50,2.0,40,47,2759564.5419121105,0.10683798639369768,3534422.352798384,323.4570443710235,0.0,1715413.5952362004,92747.43565438963,-0.0,241377.26645065486,0.06765518162628108,-0.1706951141652665,2.979360292397457,82792.60100966143,69043.84318093446,58881.54408265927,119675.99484695305,85995.04390506461,12430.215258986673,0.4602417068516341,1.5099528803054805,0.5075935777099458,0.03170708224428065,False,True,False,0,1.0,825676.1238692019
"Annual $100k ST gains, zero alpha",150/50,2.0,41,48,1764033.1485757667,0.058402054454991026,3669872.4554865295,958.045488776394,0.0,-5035.570475037108,185708.06587148318,-0.0,276216.27286009595,0.0767572791777802,-0.3061718627451887,2.806857328279416,66939.52008143901,57007.744907524146,44629.61881823776,98813.42450637516,69802.26457119109,6955.4369803882,0.4590109911878944,1.50922586299091,0.5067080646910618,0.026612022266736424,False,True,False,0,1.0,416583.4156503618
"Annual $100k ST gains, zero alpha",150/50,2.0,42,49,2564395.0926383995,0.09874900225937511,5111481.900785908,14619.514614464275,0.0,875629.0030579963,126339.52290167953,-0.0,303764.6325297566,0.09504659900684606,-0.42792394889661467,2.822401765929799,101559.83063244332,85883.48979243475,67503.94322917369,148864.71564022027,105959.6036279894,13827.920762331369,0.46261281387272374,1.5130907751405316,0.5062032939432439,0.03794487021631099,False,True,False,0,1.0,635455.9769800864
"Annual $100k ST gains, zero alpha",150/50,2.0,43,50,1862317.06801554,0.06415615757982396,3989912.7918423563,522.6548759920179,0.0,432491.9807286048,134629.13273755286,-0.0,222447.21772505806,0.08987340584534723,-0.27693933324366216,3.0849091912432325,71984.97919830037,62229.8525689116,52370.5610499975,107865.07778611344,75422.10456197018,8276.49950417446,0.4547324296353966,1.5148976539655645,0.5115713645350314,0.043979258040542035,False,True,False,0,1.0,402224.89767104876
"Annual $100k ST gains, zero alpha",150/50,2.0,44,51,953885.4151800139,-0.00471004524552987,2575151.705553301,0.0,0.0,-492597.52979302633,272462.0120289248,-0.0,81131.55608613158,0.09739626154477654,-0.6183581736969069,3.0985954136714344,38756.795261754865,33702.04482031233,28452.477744361804,58416.87768854137,40637.16047107755,3098.717453325287,0.46388900639909353,1.509351945315566,0.5088721736736916,0.050721976898438825,False,True,False,0,1.0,133116.65772157855
"Annual $100k ST gains, zero alpha",150/50,2.0,45,52,3343428.9142930303,0.12828602606810668,4789970.652355937,7138.425353139967,0.0,1937672.2376999245,35037.11349783929,-0.0,299165.299153532,0.10806836380835351,-0.21282275033834397,2.8327213872906762,106042.73442000606,90127.82954106321,71486.23581619089,156221.57120450953,110928.45974482177,17578.483412492908,0.46151226255003,1.5133744240379976,0.5076832921756658,0.026983907410420338,False,True,False,0,1.0,863944.80862675
"Annual $100k ST gains, zero alpha",150/50,2.0,46,53,1688034.0424917035,0.05375129189660921,2547900.7766459803,392.27877464002864,0.0,199324.3752439217,160063.06246158836,-0.0,216390.8942783832,0.09238914395858724,-0.39194015495902634,2.786951916402731,50537.35738568792,43067.14260517409,34133.02954519561,74649.71384896844,52760.38954819731,6461.672100557076,0.46387318116290915,1.5110262774886618,0.5071264462812131,0.028655213387863476,False,True,False,0,1.0,376518.7208185733
"Annual $100k ST gains, zero alpha",150/50,2.0,47,54,1256449.7954001739,0.02309158833826963,2570449.353857049,2637.9832361549647,0.0,-179099.61476963633,255154.49981079332,-0.0,149841.01328773837,0.10530767220435949,-0.46817354990184723,2.9646409114664563,45630.54296988846,38057.61352602074,32249.771974672403,65966.53011176929,47286.456763655115,4864.098584999561,0.46458080673170127,1.5085926740349342,0.505909871339486,0.030463553316811498,False,True,False,0,1.0,310853.14740715397
"Annual $100k ST gains, zero alpha",150/50,2.0,48,55,1729240.2838234494,0.05629575487510263,3818532.365045904,0.0,0.0,145657.02204613015,168622.95201026375,-0.0,202802.62860396493,0.10232398619971556,-0.5470929923602675,2.831836814315958,68076.16214538798,58354.57987329153,45633.97148249255,101147.93844703867,71177.95497529076,6841.702600959962,0.4612504590230925,1.511526263031851,0.507842283619216,0.03521269640253011,False,True,False,0,1.0,364393.3396584076
"Annual $100k ST gains, zero alpha",150/50,2.0,49,56,1265009.9843193828,0.02378649253030951,3495989.4921717136,582.400174021305,0.0,-103724.11553558364,198382.84138229548,-0.0,143117.91997338372,0.11833271310572863,-0.4312248797121333,3.1325104395397103,55922.29671011372,48297.584081410896,41192.55576711491,83715.8124077789,58311.12918594275,3396.161101855059,0.4620517440008727,1.506600917905767,0.5110121782745105,0.03516833784829154,False,True,False,0,1.0,264131.32991584565
"Annual $100k ST gains, zero alpha",150/50,2.0,50,57,923691.0255611166,-0.007906344252721853,2610376.568491916,9923.13071997299,0.0,-387326.584332018,219417.76620991324,-0.0,48549.46712261941,0.11114706882851857,-0.44759212553156624,3.0836849297070805,43169.52556996119,36780.844172892466,31309.410874393903,63753.46323301363,44750.018548374355,1669.4452882669368,0.4612623715745095,1.5079066611160652,0.5133614306868377,0.0330944110628838,False,True,False,0,1.0,83503.37710619948
"Annual $100k ST gains, zero alpha",150/50,2.0,51,58,1429236.9517849833,0.03635947803392425,3090900.965122913,7645.310857472569,0.0,-72931.66273425557,227258.38483132992,-0.0,183726.1103983093,0.09986994064758041,-0.38966781226322333,3.035698111590186,49534.09139803931,42751.31240570792,35856.506051127166,74102.27483656038,51720.4603080208,3961.7928254559492,0.45846953025829007,1.5115376938632292,0.5145286901778119,0.04224311939187442,False,True,False,0,1.0,333889.9317807527
"Annual $100k ST gains, zero alpha",150/50,2.0,52,59,930073.5088670775,-0.007222953593164827,1789288.8659465604,123.24076486261437,0.0,-481013.11916178215,256002.24798446445,-0.0,101281.75050960598,0.10089114158441252,-0.6418983085087241,3.101306570069002,27005.749410554155,23229.046523964775,20422.355071832782,40263.68064153894,28033.881284886924,748.3341328417164,0.46130137398289073,1.5063577680945044,0.516369160216515,0.034342097678802586,False,True,False,0,1.0,167368.2810291071
"Annual $100k ST gains, zero alpha",150/50,2.0,53,60,1406840.8431876192,0.03472393884759528,3065541.71742532,0.0,0.0,-110643.27101452451,202453.30612064968,-0.0,204008.77352962832,0.12304284751117807,-0.5373865427298203,3.0399472801431444,56895.36262326597,48146.10975361055,40858.34185519389,83453.2569062583,59196.71263918579,5473.481328834425,0.46285539804168957,1.5106769367536814,0.5081253050316651,0.030709411254585373,False,True,False,0,1.0,335634.5708687576
"Annual $100k ST gains, zero alpha",150/50,2.0,54,61,1723629.360695509,0.05595251362334697,3610034.9413189627,0.0,0.0,64405.82026822952,145681.15778470624,-0.0,178664.2067879393,0.11566077460847198,-0.24091076164742398,2.814991951915219,66222.65187676298,56466.78145434189,44192.35862595829,97875.75452085925,69389.86325225793,10664.301831181509,0.46230936106254605,1.5139508466977531,0.5044869416881264,0.03722863250784725,False,True,False,0,1.0,314372.00628007285
"Annual $100k ST gains, zero alpha",150/50,2.0,55,62,1858857.2364042136,0.06395829209050219,3404220.0801748894,0.0,0.0,128387.36437664684,140789.9427867198,-0.0,268623.5488798963,0.08877795743520814,-0.34055407191631537,2.811921799333558,63394.182930274656,53525.942899966336,42623.63260280838,92778.30102660836,66229.96481282222,10716.112698189783,0.46376801787794975,1.5139239775133415,0.5034233284181608,0.03881578526422458,False,True,False,0,1.0,376619.7909279567
"Annual $100k ST gains, zero alpha",150/50,2.0,56,63,1888755.4541161451,0.0656573216837848,2891635.6890483196,3302.0079546233746,0.0,395131.76123428775,149021.06671170075,-0.0,168647.439432763,0.10464937571889096,-0.26173454291048315,2.7811696379654127,57574.30902455391,49066.49694607723,38491.65710249315,85048.59470653388,60214.63296760872,8541.426860894331,0.4600035322432975,1.5096903624531373,0.5059395159023234,0.034209762202029204,False,True,False,0,1.0,377461.9492323109
"Annual $100k ST gains, zero alpha",150/50,2.0,57,64,5391719.297075902,0.18351216802704773,6641819.125735257,14618.505753149086,0.0,3390876.326359069,54134.57045000539,-0.0,613135.9767530201,0.09401089407239724,-0.1850899716097969,2.8489940436490038,143732.2051334943,120380.21290668746,98224.24440857854,208659.03570492496,149982.6321564697,28059.949419899665,0.4599943665819722,1.5136228928253863,0.5039706050709178,0.027188840434722916,False,True,False,0,1.0,1608471.0807957975
"Annual $100k ST gains, zero alpha",150/50,2.0,58,65,1510517.4355640623,0.042107626587209124,4879057.7353158705,28592.47691115031,0.0,203160.10469104914,129622.3447545894,-0.0,122057.09086089228,0.11119669733402199,-0.5047478493379918,2.9976149896549433,76304.77636767266,66394.3310424315,53318.12212669902,115083.50714021457,80388.9272473128,11135.599928682781,0.45903401615798417,1.5107156947917348,0.504490550795912,0.0420483945724246,False,True,False,0,1.0,308735.08997584874
"Annual $100k ST gains, zero alpha",150/50,2.0,59,66,1532411.9920917419,0.04360837144862173,2570607.136552567,1246.030598742718,0.0,85446.08985429155,189737.87131405188,-0.0,216801.14380438984,0.1156725312397247,-0.24218719518835996,2.7752799972141564,52636.5624384009,43807.84895387732,35152.15416160298,75933.60485338734,54540.50563789805,6587.937730446921,0.4642446147316205,1.5102608175011816,0.5054262367920266,0.03802252742866785,False,True,False,0,1.0,448143.5315186112
"Annual $100k ST gains, zero alpha",150/50,2.0,60,67,844741.0082913821,-0.016730975990011387,2135664.506800353,0.0,0.0,-490888.0210081646,264471.7219156173,-0.0,29696.27808438271,0.10655423028938588,-0.5856726399059502,3.233608112117392,31059.822416191262,26510.904219909437,23915.557857536056,45952.23398117635,32362.307359971142,2996.5989765013364,0.4625114660602157,1.5082839525389065,0.5088386458537123,0.030548674965980238,False,True,False,0,1.0,101307.07948807396
"Annual $100k ST gains, zero alpha",150/50,2.0,61,68,1910195.8174606885,0.06686087609474711,3233390.1475839224,557.5066343478993,0.0,408415.0877487554,130338.6044680027,-0.0,201966.09367400454,0.11277104308638826,-0.32634384135917816,2.9683123583401505,61351.862350410716,52401.606329818045,43551.14419759101,90829.45097168464,63927.37137457295,4780.56302281291,0.4629535463137998,1.5094336824744885,0.509851184084124,0.025952831213241212,False,True,False,0,1.0,382769.5386980303
"Annual $100k ST gains, zero alpha",150/50,2.0,62,69,756349.3997244458,-0.02753888032969143,2356592.926091104,198.0126520743264,0.0,-595061.2289524194,251489.06259846225,-0.0,72569.33967831786,0.08311835878922037,-0.6057188071898341,2.960452909996346,34899.945704564634,29553.862257435274,24511.04059082222,51226.69457955448,36232.052886285775,2258.4294072903617,0.4613618927729917,1.5058863140022134,0.5068635470721679,0.02994087791657396,False,True,False,0,1.0,88094.11419482715
"Annual $100k ST gains, zero alpha",150/50,2.0,63,70,1699546.5288523633,0.054467760038800606,3730680.37096272,157.63563461217086,0.0,480429.46618832,93430.13822417246,-0.0,58038.578308512,0.10689717253620136,-0.27160393844871145,3.023955614294596,68141.29518798503,57157.00141783768,48446.48878204284,99072.13579091866,70778.57606712465,8791.766009431673,0.4634931550625866,1.5076866670080593,0.5051466737047501,0.028416419820342487,False,True,False,0,1.0,240456.4473051598
"Annual $100k ST gains, zero alpha",150/50,2.0,64,71,605992.1924927016,-0.04885505772585608,2150116.918572441,616.2353779412983,0.0,-736519.1113561195,316767.41520919633,-0.0,25090.54215280722,0.10219472818449302,-0.7544776552366147,3.2458124653386435,33676.94841447187,29209.813552248437,25605.501821976373,50630.34349056398,35180.811807288366,1345.7555404522584,0.46340913630076735,1.5056643525179232,0.5094870408773992,0.03498205011439215,False,True,False,0,1.0,49981.26148715819
"Annual $100k ST gains, zero alpha",150/50,2.0,65,72,908411.5295009352,-0.009559789559398624,2095386.8629953307,2007.76144940604,0.0,-496132.03102398687,249876.51423266626,-0.0,97258.50789364177,0.10717080256667942,-0.4788649345970001,3.139533313640144,32296.636120698535,27494.446376113887,24259.768788968213,47657.0403852641,33657.30096810733,3458.5211023001166,0.46226120123389697,1.5088447923914707,0.5075318138857016,0.04341690449491564,False,True,False,0,1.0,145758.97927431786
"Annual $100k ST gains, zero alpha",150/50,2.0,66,73,2936468.6504646847,0.11373671550067299,4597323.575645855,4017.7513454253844,0.0,1686730.726834452,106644.07175368886,-0.0,338768.7874289935,0.10512980245587966,-0.2726802582540274,2.8195064520683246,97944.66646833636,82439.86525053249,65757.9667289492,142895.7664342563,101569.6249294346,11421.774777638488,0.46256266285513453,1.5090139834889995,0.5105363605441935,0.0368041504538803,False,True,False,0,1.0,969911.1931196849
"Annual $100k ST gains, zero alpha",150/50,2.0,67,74,1712015.9438999263,0.05523887074818279,3252103.8467536797,7002.826746673476,0.0,482224.4258420814,149221.88266943293,-0.0,98911.36210362063,0.12327038879887171,-0.41371578493745376,3.0476545208438948,57558.21872775149,49190.19856736719,41673.41860472271,85263.01085010312,60335.380859495395,9185.91584310639,0.46315991950950186,1.5123034308435952,0.5060930258531331,0.027235781459788777,False,True,False,0,1.0,345663.5640484369
